Date,Open,High,Low,Close,Volume,DailyReturn,Baseline_PnL,Baseline_Cumulative_PnL,LogReturn,Return_5D,LogReturn_5D,Return_10D,LogReturn_10D,Return_21D,LogReturn_21D,SMA_10_Close,SMA_10_Volume,SMA_20_Close,SMA_20_Volume,SMA_50_Close,SMA_50_Volume,Close_SMA_20_Ratio,EMA_Short_Close,EMA_Long_Close,MACD,MACD_Signal,MACD_Hist,RSI,SMA_20_Close_BB,StdDev_Close_BB,Bollinger_Upper,Bollinger_Lower,Bollinger_Bandwidth,Price_Bollinger_Pct,Volatility_10D_Log,Volatility_20D_Log,Volume_Change,Volume_SMA_5_Ratio,VIX_Close,VIX_LogReturn,GSPC_Close,GSPC_LogReturn,GSPC_LogReturn_5D,Relative_LogReturn_GSPC,PFE_LogReturn_5D_vs_GSPC_LogReturn_5D,NextDayReturn,Target,Target_Lag1
2010-03-31,8.87170473223206,8.918180042890993,8.825228383436272,8.856212615966797,62218779,-0.006373224155508228,-6373.224155508228,-84680.95479323067,-0.006393619852322567,-0.026120949446950203,-0.02646816112728842,-0.003486248376954326,-0.0034923395017303054,-0.025568305827443183,-0.025900855695313918,8.916113758087159,66935629.6,8.915598154067993,63465914.45,9.18982219696045,65540641.72,0.9933391414602845,8.921297441470074,8.992610929821275,-0.07131348835120122,-0.08840322207317808,0.017089733721976863,46.84680412817095,8.915598154067993,0.0829192104639157,9.081436574995825,8.749759733140161,0.03720186084254226,0.32095361928512606,0.04146975622610924,0.04676973303050881,0.41111322689009544,1.1712817251984813,17.59000015258789,0.02649930408016024,1169.4300537109375,-0.00327824231803275,0.0014633919903554258,-0.003115377534289817,-0.027931553117643844,-0.004081447172492481,0,0.0
2010-04-01,8.887198623202666,8.923346555661126,8.77359113208667,8.820066452026367,72849107,-0.004081447172492481,-4081.4471724924806,-88762.40196572315,-0.004089799010807451,-0.01782577648867445,-0.017986569346565687,-0.008705928807830943,-0.00874404680231946,-0.013856640063873993,-0.013953539475654433,8.90836763381958,68855142.8,8.909143352508545,64108833.35,9.162210941314697,65327164.56,0.9900016312503158,8.90572344309412,8.979829857392023,-0.0741064142979031,-0.08554386051812309,0.011437446220219985,50.0,8.909143352508545,0.08516323844168913,9.079469829391924,8.738816875625167,0.038236330956650175,0.23851129280631866,0.04158948647132925,0.046890004324022946,0.17085401177673387,1.266312869289215,17.469999313354492,-0.00684548258246254,1178.0999755859375,0.007386454005524301,0.010555467079208406,-0.011476253016331752,-0.028542036425774093,-0.010538886804469016,0,0.0
2010-04-05,8.851047605477033,8.851047605477033,8.701292234103779,8.727112770080566,72462711,-0.010538886804469016,-10538.886804469017,-99301.28877019217,-0.010594814160440358,-0.014002162483656155,-0.014101117570198793,-0.0005916043081287681,-0.0005917793750076575,-0.024812345686116677,-0.025125360540529815,8.907851028442384,64166033.8,8.894167709350587,64321836.2,9.139902591705322,65149555.02,0.9812174736603637,8.878244878015112,8.96111007314673,-0.0828651951316175,-0.08500812744082197,0.0021429323092044678,41.34604542221851,8.894167709350587,0.08963387968168177,9.07343546871395,8.714899949987224,0.04031130629005242,0.0340630689442265,0.03837135332880607,0.046795540713023075,-0.005304059526769489,1.1957654595154739,17.020000457763672,-0.026095934800838886,1187.43994140625,0.007896729443087884,0.017714745906307876,-0.01849154360352824,-0.03181586347650667,0.003550525016771333,1,0.0
2010-04-06,8.747770177160644,8.80457495819365,8.706459071966067,8.758098602294922,81797462,0.003550525016771333,3550.525016771333,-95750.76375342083,0.003544236782783079,-0.018518079147127442,-0.018691685350835326,-0.011078552190016966,-0.011140376388464558,-0.02974832920465842,-0.030199786709000642,8.898039627075196,64854169.3,8.884098052978516,65843174.55,9.121078662872314,65484805.02,0.9858174178253976,8.85976083559662,8.946072186416965,-0.08631135082034369,-0.08526877211672632,-0.001042578703617375,42.99065904477859,8.884098052978516,0.09315240201314369,9.070402857004803,8.697793248952228,0.04194118590661567,0.16184594288342788,0.035382081973395325,0.04665951547882503,0.12882144307297594,1.2266428519814139,16.229999542236328,-0.04752779671914686,1189.43994140625,0.001682878875349027,0.013730478468858847,0.0018613579074340518,-0.03242216381969417,0.006485848799786309,1,1.0
2010-04-07,8.78908280008881,8.840721811117245,8.773590681525476,8.814902305603027,89101893,0.006485848799786309,6485.848799786309,-89264.91495363452,0.006464906187429712,-0.011008053091512315,-0.011069090053357582,-0.02679554008870466,-0.027161085354853093,-0.016138127975877437,-0.016269765742455044,8.873769283294678,65973496.3,8.87996678352356,67423805.65,9.104516277313232,66228180.68,0.9926728917453546,8.852859523289915,8.936355898949266,-0.08349637565935097,-0.08491429282525124,0.0014179171659002704,46.81827148679334,8.87996678352356,0.09434995842672927,9.068666700377019,8.691266866670102,0.042500140249079346,0.3275980217546652,0.025852853233977232,0.04682977795581054,0.08929899316435996,1.1772574095826325,16.6200008392334,0.023745486600978166,1182.449951171875,-0.005894042967262019,0.007793777038666439,0.012358949154691731,-0.018862867092024022,0.004100358159252915,1,1.0
2010-04-08,8.814898646597474,8.861373944858881,8.789079151800756,8.851046562194824,55647722,0.004100358159252915,4100.358159252914,-85164.55679438161,0.004091974599986,-0.0005833254005960242,-0.0005834956010490142,-0.026689037834246143,-0.02705165672833744,-0.005224050331981589,-0.005237743392561065,8.84949893951416,63746014.9,8.87970848083496,67239118.5,9.08939302444458,66422034.48,0.9967722004948701,8.852580606198362,8.930036688819309,-0.07745608262094628,-0.08342265078439026,0.005966568163443986,47.99974719306324,8.87970848083496,0.09442545452064979,9.06855938987626,8.69085757179366,0.04253538490568597,0.42411495717537695,0.02588456950451191,0.04682322961925191,-0.3754597110523791,0.7482370698702797,16.479999542236328,-0.008459343218288435,1186.43994140625,0.0033686614308549275,0.014440680787554117,0.0007233131691310726,-0.01502417638860313,0.006418169603582324,1,1.0
2010-04-09,8.882034574392202,8.938837279542383,8.866542455652597,8.907854080200195,46376632,0.006418169603582324,6418.169603582324,-78746.38719079929,0.0063976608586800866,0.009953170835085956,0.009903964268438523,-0.008050028652248353,-0.008082605078127171,0.005831100321631144,0.005814165257631074,8.842269897460938,63302902.7,8.878675746917725,66985536.6,9.073154907226563,66198400.96,1.0032863384263806,8.86108421758326,8.9283935326253,-0.0673093150420403,-0.08019998363592026,0.012890668593879967,58.33342386285864,8.878675746917725,0.0939755118268856,9.066626770571496,8.690724723263955,0.04233762534216177,0.5776221717637999,0.024777821743327873,0.04653660773499082,-0.1666032259146205,0.6713731246295092,16.139999389648438,-0.020846871678683335,1194.3699951171875,0.00666166829683167,0.013715895078861486,-0.0002640074381515837,-0.003811930810422963,0.0023187041636252292,1,1.0
2010-04-12,8.944000875317013,8.949164568195414,8.87686871535025,8.928508758544922,51902754,0.0023187041636252292,2318.7041636252293,-76427.68302717406,0.0023160201173315306,0.023077046644201404,0.02281479854621041,0.008751755603790379,0.00871368097601161,0.0,-9.84455572616838e-17,8.850016117095947,62782363.7,8.884097862243653,65077538.35,9.061115493774414,66162645.06,1.0049989202043812,8.871457223885054,8.928402067878606,-0.05694484399355204,-0.07554895570744663,0.01860411171389459,53.804415466578874,8.884097862243653,0.09354335683391897,9.071184575911492,8.697011148575815,0.04211721135196731,0.6186906740478583,0.019640442396088642,0.04479439337381381,0.11915746706229124,0.798930504624557,15.579999923706055,-0.03531258948003348,1196.47998046875,0.0017650508571401095,0.007584216492913711,0.000550969260191421,0.0152305820532967,-0.006362059426076261,0,1.0
2010-04-13,8.887197172066122,8.9078529817929,8.830393435783261,8.871705055236816,69737067,-0.006362059426076261,-6362.059426076261,-82789.74245325032,-0.006382383574296954,0.012971588709006499,0.01288817818913038,-0.0057866993444982695,-0.00580350716170496,0.005854672806754779,0.005837600811473135,8.844852447509766,64618610.9,8.882032251358032,66248864.35,9.047633075714112,66375964.12,0.9988372935574923,8.871495351785324,8.924202289164398,-0.0527069373790745,-0.0709805520417722,0.018273614662697696,38.46156578110887,8.882032251358032,0.093327027430354,9.06868630621874,8.695378196497323,0.042029582775309104,0.47233599846271174,0.019030875750406406,0.04405057813733963,0.34361014831698533,1.1148438743041653,16.200000762939453,0.03902325378767868,1197.300048828125,0.0006851660398368415,0.006586503657401525,-0.007067549614133795,0.006301674531728855,-0.006402686888272835,0,0.0
2010-04-14,8.871706048243912,8.871706048243912,8.74777013787425,8.814902305603027,101067744,-0.006402686888272835,-6402.686888272835,-89192.42934152315,-0.006423272001700689,0.0,-2.0816681711721685e-17,-0.011008053091512315,-0.011069090053357614,-0.011008053091512315,-0.011069090053357487,8.835040950775147,70316187.1,8.877126502990723,68500392.8,9.0316845703125,67565592.84,0.9929905023470452,8.86278872929574,8.916105994085777,-0.053317264790036845,-0.06744789459142513,0.01413062980138828,33.1252993830545,8.877126502990723,0.09418732109442157,9.065501145179567,8.68875186080188,0.042440454605525806,0.3348392419895964,0.019916229614552944,0.04448112703593918,0.44926863643405013,1.5561720004493922,15.59000015258789,-0.03838159647613102,1210.6500244140625,0.011088363099908616,0.02356890972457216,-0.017511635101609305,-0.023568909724572183,-0.0046868500215566655,0,0.0
2010-04-15,8.80457240883635,8.861375097148153,8.758096066394813,8.773588180541992,62821562,-0.0046868500215566655,-4686.8500215566655,-93879.27936307981,-0.004697867742201123,-0.008751324615518086,-0.008789842342187144,-0.00932954514617701,-0.009373337943236169,-0.01564331001919972,-0.01576695779555861,8.826778507232666,70376465.4,8.871446132659912,68656047.5,9.010305728912353,67396777.88,0.9889693348012722,8.84906556794901,8.90554911900846,-0.056483551059450576,-0.06525502588503022,0.008771474825579648,36.30151714856014,8.871446132659912,0.09693384701937885,9.06531382669867,8.677578438621154,0.04370599587479679,0.24761666041595315,0.019483574204440912,0.04461702080033965,-0.37842124981042413,0.9463764983963415,15.890000343322754,0.019060309297605035,1211.6700439453125,0.0008421839911768203,0.021042432284894056,-0.005540051733377943,-0.0298322746270812,-0.011182992103936473,0,0.0
2010-04-16,8.76842538855136,8.78391646615187,8.6754732131958,8.6754732131958,79595867,-0.011182992103936473,-11182.992103936473,-105062.27146701628,-0.011245991884502912,-0.026087188329781408,-0.026433495085370143,-0.016393667736748996,-0.01652953081693163,-0.023823305325735844,-0.024111669329469378,8.81231918334961,71051141.4,8.860343408584594,69953142.1,8.99150884628296,66585657.44,0.979135098171288,8.822359051833132,8.888506459318634,-0.06614740748550219,-0.06543350220512462,-0.0007139052803775692,37.85725404116221,8.860343408584594,0.10607518954630807,9.07249378767721,8.648193029491978,0.0478876199960982,0.06429444957982751,0.021930647820306563,0.04579824769065166,0.26701508950064,1.0899810791917466,18.360000610351562,0.14448441628105374,1192.1300048828125,-0.016257982418547083,-0.0018772184304847,0.005011990534044171,-0.024556276654885443,-0.0005952581832060488,0,0.0
2010-04-19,8.644489048251392,8.685800662630395,8.572193723088136,8.670309066772461,69487163,-0.0005952581832060488,-595.2581832060489,-105657.52965022234,-0.0005954354196961899,-0.028918568459190275,-0.029344950622397864,-0.006508876968205013,-0.006530152076187463,-0.025537276839832757,-0.02586901303894727,8.806638813018798,70753586.6,8.85724492073059,67459810.2,8.978702163696289,65988359.84,0.9788945822734786,8.798966746439183,8.872343689500399,-0.07337694306121634,-0.06702219037634297,-0.0063547526848733715,30.708815993438833,8.85724492073059,0.11081218619432905,9.078869293119249,8.635620548341931,0.05004363645176883,0.07825971046563646,0.019551092296005195,0.041938659255516424,-0.1270003629711075,0.9078319275055806,17.34000015258789,-0.057158438283734285,1197.52001953125,0.004511140739529798,0.0008688714519049894,-0.005106576159225988,-0.030213822074302853,-0.0017865082003167831,0,0.0
2010-04-20,8.690967421235966,8.711623753548105,8.63932736905842,8.65481948852539,59565545,-0.0017865082003167831,-1786.5082003167831,-107444.03785053911,-0.0017881059092553259,-0.024446886518550537,-0.024750672957356234,-0.011792412766678417,-0.011862494768225866,-0.008870460608239594,-0.008910037360450436,8.796310901641846,68530394.9,8.84717526435852,66692282.1,8.966308670043945,65274080.9,0.9782579444754476,8.776790245221676,8.856230785724472,-0.07944054050279625,-0.06950586040163363,-0.009934680101162621,30.468851446692952,8.84717526435852,0.11970457097535203,9.086584406309225,8.607766122407817,0.05412103519982942,0.09826977728206855,0.01899850309137534,0.039089336717781274,-0.14278346635046824,0.7994562169101939,15.729999542236328,-0.09744629218328688,1207.1700439453125,0.008026045737071379,0.008209751149139527,-0.009814151646326704,-0.03296042410649576,-0.009546859167078425,0,0.0
2010-04-21,8.649652677029886,8.685800077642801,8.489569403490263,8.572193145751953,72271199,-0.009546859167078425,-9546.859167078424,-116990.89701761754,-0.009592722561385195,-0.027533959133818287,-0.02792012351704074,-0.027533959133818287,-0.027920123517040776,-0.03207008261102351,-0.032595593718075605,8.772039985656738,66847325.5,8.822904634475709,66410410.9,8.953502006530762,65546904.58,0.97158401919657,8.74531376838018,8.835190960541322,-0.08987719216114165,-0.07358012675353524,-0.016297065407606406,29.32333019520283,8.822904634475709,0.12392854721414666,9.070761728904001,8.575047540047416,0.05618491975075533,-0.005758145236970179,0.018594881923113423,0.030996680562712077,0.2133054268201524,1.0512439359344317,16.31999969482422,0.03682164286759249,1205.93994140625,-0.0010195164357019706,-0.0038981283864710607,-0.008573206125683224,-0.02402199513056968,-0.007228381384590032,0,0.0
2010-04-22,8.520557453484804,8.55154117796878,8.43276997457923,8.51023006439209,73482877,-0.007228381384590032,-7228.381384590032,-124219.27840220756,-0.007254632712881923,-0.030017150421303818,-0.030476888487721544,-0.03850578520945225,-0.0392667308299087,-0.0604327119685546,-0.06233584158477578,8.737958335876465,68630841.0,8.793728637695313,66188427.95,8.939042930603028,65520472.36,0.9677612779534753,8.709147044689704,8.811119783048786,-0.10197273835908227,-0.07925864907464465,-0.02271408928443762,28.26101211784622,8.793728637695313,0.1254865919585285,9.044701821612371,8.542755453778256,0.05708003834487972,-0.06479853520309714,0.0173475526530976,0.03045815198289816,0.016765710501080777,1.0367145504224797,16.469999313354492,0.009149171662403265,1208.6700439453125,0.0022613206430901964,-0.0024789917345576845,-0.00951595335597212,-0.02799789675316386,0.02609198080196795,1,0.0
2010-04-23,8.484407528812472,8.78391783349959,8.468915410663564,8.732278823852539,103613470,0.02609198080196795,26091.98080196795,-98127.29760023962,0.02575739263471746,0.006547840015266759,0.0065264960314988275,-0.01971016305014628,-0.019906999053871326,-0.03974940768631874,-0.040560994923528666,8.7204008102417,74354524.8,8.781335353851318,68828713.75,8.930470752716065,66328837.66,0.9944135455460924,8.712705779945525,8.805279711997212,-0.09257393205168718,-0.08192170567005316,-0.010652226381634017,50.30687358303942,8.781335353851318,0.11813109274883435,9.017597539348987,8.54507316835365,0.05381008149154647,0.3961820108972467,0.03346500310435219,0.0406195831621214,0.41003556515621997,1.369026484507354,16.6200008392334,0.009066337423824226,1217.280029296875,0.0070982676832182495,0.02087725836720765,0.018659124951499212,-0.014350762335708821,-0.005322363734972635,0,1.0
2010-04-26,8.70645879024846,8.763262012237947,8.623835025327272,8.685802459716797,87980858,-0.005322363734972635,-5322.363734972635,-103449.66133521225,-0.0053365779708253415,0.0017869481727832426,0.001785353480369678,-0.027183296269474577,-0.027559597142028196,-0.03277698270797513,-0.03332618210282382,8.696130180358887,77962335.2,8.773073148727416,70372349.45,8.91962640762329,66935534.82,0.9900524380076235,8.708566807602644,8.796429545161626,-0.08786273755898222,-0.08310991204783898,-0.004752825511143241,45.78307489314171,8.773073148727416,0.11877571677867144,9.010624582284759,8.535521715170074,0.0541546683881921,0.3163120135632584,0.03324499338115406,0.038493559836689874,-0.1508743216494921,1.1083114894508281,17.469999313354492,0.04987824491900776,1212.050048828125,-0.004305704355093108,0.01206041327258474,-0.0010308736157322333,-0.010275059792215062,-0.021403371467997978,0,0.0
2010-04-27,8.628996563410597,8.701291881125792,8.468912776513273,8.499897003173828,96488746,-0.021403371467997978,-21403.37146799798,-124853.03280321023,-0.02163574532822328,-0.017900140558328226,-0.018062285938598276,-0.041909424371983195,-0.042812958895954524,-0.03967322469196455,-0.04048166149423986,8.658949375152588,80637503.1,8.751900911331177,72628057.0,8.90578691482544,67804104.6,0.9712058088053674,8.67646376076744,8.774464171681048,-0.0980004109136079,-0.08608801182099277,-0.011912399092615128,34.03121365038817,8.751900911331177,0.1279648446671595,9.007830600665496,8.495971221996857,0.05848550890309205,0.007669647838009561,0.03822063835678862,0.042416199255132334,0.09670158024601205,1.1120387684641575,22.809999465942383,0.26671392804128613,1183.7099609375,-0.023659640178701643,-0.01962527264318828,0.002023894850478363,0.0015629867045900032,0.004253102396242436,1,0.0
2010-04-28,8.505064216953837,8.592851159926923,8.4637525922445,8.53604793548584,63932478,0.004253102396242436,4253.102396242436,-120599.93040696779,0.004244083519341041,-0.004216565078684176,-0.004225479857872041,-0.03163442548194084,-0.0321456033749128,-0.04340232912911912,-0.044372382538318426,8.63106393814087,76923976.5,8.733052444458007,73620081.8,8.893496627807616,67748773.82,0.9774415062516674,8.654861326108733,8.756803709740662,-0.10194238363192909,-0.08925888618318004,-0.012683497448749054,34.03166014654323,8.733052444458007,0.13071740492858017,8.994487254315167,8.471617634600847,0.05987249281276602,0.12322441093478674,0.03903631161112317,0.04292774607988294,-0.3374100021985984,0.7512657349905281,21.079999923706055,-0.07887429282908147,1191.3599853515625,0.006441958378180898,-0.012163797829305417,-0.0021978748588398576,0.007938317971433375,0.019963365973256764,1,1.0
2010-04-29,8.587685044488168,8.783915194656219,8.587685044488168,8.706456184387207,71149743,0.019963365973256764,19963.365973256765,-100636.56443371103,0.0197667109387017,0.023057675116934018,0.022795863793711582,-0.007651601006720354,-0.007681024694009969,-0.023175214659228782,-0.02344798248956869,8.62435073852539,77756794.6,8.725564622879029,74066630.0,8.885131015777588,67943772.26,0.9978100628076585,8.662798996613114,8.753074263418183,-0.09027526680506881,-0.0894621623075578,-0.0008131044975110135,40.84491044805883,8.725564622879029,0.12754180797264533,8.980648238824319,8.470481006933738,0.05846810538230238,0.46254475533246325,0.04518526467519073,0.047896041183500215,0.11288886690736444,0.8406849975728752,18.440000534057617,-0.13380247296354705,1206.780029296875,0.012860180281289574,-0.0015649381911060373,0.006906530657412126,0.024360801984817618,-0.008303520249620444,0,1.0
